COUNTYFP,NEVER,RARELY,SOMETIMES,FREQUENTLY,ALWAYS,SUM_FRQ_ALW
55087,0.085,0.124,0.135,0.302,0.353,0.655
55089,0.076,0.113,0.091,0.3,0.42,0.72
55091,0.071,0.056,0.198,0.233,0.443,0.676
55093,0.063,0.094,0.144,0.25,0.449,0.699
55095,0.081,0.113,0.154,0.253,0.399,0.652
55097,0.157,0.159,0.215,0.188,0.28,0.468
55099,0.059,0.081,0.079,0.15,0.631,0.781
55101,0.061,0.067,0.167,0.193,0.512,0.705
55103,0.312,0.074,0.055,0.116,0.443,0.559
55105,0.023,0.139,0.096,0.277,0.464,0.741
55107,0.095,0.135,0.106,0.168,0.496,0.664
55109,0.101,0.102,0.085,0.342,0.37,0.712
55111,0.063,0.163,0.113,0.193,0.468,0.661
55113,0.058,0.126,0.133,0.256,0.427,0.683
55115,0.05,0.121,0.355,0.188,0.286,0.474
55117,0.128,0.114,0.174,0.199,0.385,0.584
55119,0.201,0.165,0.09,0.12,0.424,0.544
55121,0.02,0.126,0.085,0.381,0.387,0.768
55123,0.157,0.052,0.093,0.244,0.454,0.698
55125,0.051,0.047,0.138,0.231,0.533,0.764
55127,0.116,0.146,0.137,0.191,0.41,0.601
55129,0.082,0.168,0.117,0.243,0.39,0.633
55131,0.031,0.142,0.22,0.298,0.309,0.607
55133,0.071,0.165,0.145,0.258,0.361,0.619
55135,0.076,0.069,0.206,0.143,0.506,0.649
55137,0.109,0.147,0.202,0.186,0.356,0.542
55139,0.074,0.194,0.126,0.156,0.45,0.606
55141,0.131,0.177,0.215,0.181,0.296,0.477
56001,0.136,0.1,0.151,0.181,0.432,0.613
56003,0.182,0.187,0.12,0.257,0.253,0.51
56005,0.216,0.164,0.131,0.201,0.289,0.49
56007,0.044,0.137,0.087,0.278,0.454,0.732
56009,0.138,0.113,0.121,0.293,0.335,0.628
56011,0.145,0.115,0.143,0.192,0.404,0.596
56013,0.16,0.062,0.06,0.294,0.424,0.718
56015,0.201,0.169,0.111,0.223,0.296,0.519
56017,0.208,0.093,0.068,0.307,0.324,0.631
56019,0.183,0.208,0.103,0.216,0.29,0.506
56021,0.143,0.127,0.1,0.221,0.409,0.63
56023,0.131,0.183,0.128,0.235,0.324,0.559
56025,0.1,0.084,0.094,0.325,0.398,0.723
56027,0.169,0.191,0.177,0.222,0.241,0.463
56029,0.189,0.153,0.191,0.205,0.262,0.467
56031,0.149,0.149,0.123,0.16,0.418,0.578
56033,0.17,0.251,0.099,0.203,0.278,0.481
56035,0.223,0.111,0.061,0.231,0.374,0.605
56037,0.061,0.295,0.23,0.146,0.268,0.414
56039,0.095,0.157,0.16,0.247,0.34,0.587
56041,0.098,0.278,0.154,0.207,0.264,0.471
56043,0.204,0.155,0.069,0.285,0.287,0.572
56045,0.142,0.129,0.148,0.207,0.374,0.581
